Repository's Location,Branch,Author's GitHub ID,Author's Emails,Author's Display Name,Author's Git Author Name,Ignore Glob List
https://github.com/SoyWater/ip.git,master,SoyWater,,CS2103T-F11-1 IVAN..YANG,,
https://github.com/cleo7799/ip.git,master,cleo7799,,CS2103T-W08-2 RACH.. XIN,Rachel,
https://github.com/serenelwt/ip.git,master,serenelwt,,CS2103T-T15-4 SERE..TING,serene,
https://github.com/zhiyu05/ip.git,master,zhiyu05,,CS2103T-F15a-4 KOH ..HIYU,,
https://github.com/coberculidae/ip.git,master,coberculidae,,CS2103T-T17-1 TRUO.. MAI,Mai,
https://github.com/GREYHAT262/ip.git,master,GREYHAT262,,CS2103T-T13-1 TEH .. HUI,Teh Xin Hui,
https://github.com/h-virdi/ip.git,master,h-virdi,,CS2103T-T14-4 HARN..IRDI,,
https://github.com/ongyixin/ip.git,master,ongyixin,,CS2103T-W14-4 ONG .. XIN,Ong Yi Xin,
https://github.com/sunshinefactoryyy/ip.git,master,sunshinefactoryyy,,CS2103T-F13-4 WU Y..EWEI,Yuewei,
https://github.com/siderealmaple/ip.git,master,siderealmaple,,CS2103T-T08-3 QUEK.. WEI,Yew Wei,
https://github.com/Dumboiroy/ip.git,master,Dumboiroy,,CS2103T-T09-1 ALRO..YANG,,
https://github.com/Leumu/ip.git,master,Leumu,,CS2103T-F08b-4 CHUA..MUEL,Samuel,
https://github.com/Beastarz/ip.git,master,Beastarz,,CS2103T-T13-4 GOH ..N YU,,
https://github.com/desmondwong1215/ip.git,master,desmondwong1215,,CS2103T-T13-4 DESM..HENG,,
https://github.com/miinren/ip.git,master,miinren,,CS2103T-F12-2 SEAH..-REN,,
https://github.com/waynetanjh/ip.git,master,waynetanjh,,CS2103T-W11-4 WAYN..HENG,Wayne Tan;Wayne Tan Junheng,
https://github.com/limjimin-nus/ip.git,master,limjimin-nus,,CS2103T-W10-1 LIM .. MIN,,
https://github.com/BrandonnLow/ip.git,master,BrandonnLow,,CS2103T-W09-4 LOW ..NDON,Brandon Low,
https://github.com/HiokKuek/ip.git,master,HiokKuek,,CS2103T-F15a-2 TAN ..KUEK,,
https://github.com/AaronToh/ip.git,master,AaronToh,,CS2103T-F08b-2 AARO..GWEI,,
https://github.com/Eric9010/ip.git,master,Eric9010,,CS2103T-T13-1 WEI ..I YI,EricWei,
https://github.com/Cleaach/ip.git,master,Cleaach,,CS2103T-T16-3 CLEM..NDRA,Clement;Clement Chen,
https://github.com/gunawanjoseph/ip.git,master,gunawanjoseph,,CS2103T-W08-3 JOSE..AWAN,Joseph,
https://github.com/duyLeu/ip.git,master,duyLeu,,CS2103T-T16-1 LEU .. DUY,,
https://github.com/hai0506/ip.git,master,hai0506,,CS2103T-F15b-4 TRIN.. HAI,Hai,
https://github.com/bentandj/ip.git,master,bentandj,,CS2103T-F10-1 BENE.. JIN,Poxman100,
https://github.com/djgmh9/ip.git,master,djgmh9,,CS2103T-F15b-4 NGUY..BACH,Nguyen The Bach,
https://github.com/mug1wara26/ip.git,master,mug1wara26,,CS2103T-F13-4 ALOY..QUAN,,
https://github.com/fifamobilegems/ip.git,master,fifamobilegems,,CS2103T-F13-1 MAX .. YAN,,
https://github.com/PhoebeY05/ip.git,master,PhoebeY05,,CS2103T-T09-3 PHOE.. HUI,Phoebe Yap,
https://github.com/zjaoyuki/ip.git,master,zjaoyuki,,CS2103T-F14b-1 ZENG..JING,zengjing,
https://github.com/pei886/ip.git,master,pei886,,CS2103T-W14-4 PEI ..NGYA,,
https://github.com/t-yunqi/ip.git,master,t-yunqi,,CS2103T-F15a-4 TAN ..N QI,Tan Yun Qi,
https://github.com/wongyuzhen/ip.git,master,wongyuzhen,,CS2103T-T09-1 WONG..ZHEN,,
https://github.com/damiancxliew/ip.git,master,damiancxliew,,CS2103T-W09-3 DAMI..IANG,Damian Liew Cho Xiang,
https://github.com/kzfsg/ip.git,master,kzfsg,,CS2103T-F08a-1 KWOK..FENG,,
https://github.com/Schpeider/ip.git,master,Schpeider,,CS2103T-F08a-4 ONG .. JIE,,
https://github.com/Albertd13/ip.git,master,Albertd13,,CS2103T-W13-1 ALBE.. JUN,,
https://github.com/fatbolster/ip.git,master,fatbolster,,CS2103T-F14b-2 CHUA..RSON,"Chua Kai Jie, Emerson",
https://github.com/leechongrui/ip.git,master,leechongrui,,CS2103T-F11-2 LEE .. RUI,Chong Rui,
https://github.com/ais555/ip.git,master,ais555,,CS2103T-F14a-4 ISAA.. XEN,Isaac Lee,
https://github.com/ngjsjordan/ip.git,master,ngjsjordan,,CS2103T-F08a-3 NG J..RDAN,,
https://github.com/naa-siuuuu-ff/ip.git,master,naa-siuuuu-ff,,CS2103T-W14-4 HASA..ASIF,,
https://github.com/CYW2004/ip.git,master,CYW2004,,CS2103T-T10-3 CAO ..EWEI,Yuewei,
https://github.com/romidas99/ip.git,master,romidas99,,CS2103T-T10-1 THEN..SIEN,,
https://github.com/tonyvict/ip.git,master,tonyvict,,CS2103T-W13-4 RAYA..CTAR,tony_vict,
https://github.com/Chellu19/ip.git,master,Chellu19,,CS2103T-F14b-4 CHEL..MIAH,Chellu,
https://github.com/Jiru-code/ip.git,master,Jiru-code,,CS2103T-T17-1 TAN .. RUI,Jiong Rui Tan,
https://github.com/isaaclim01/ip.git,master,isaaclim01,,CS2103T-F13-2 LIM ..SAAC,,
https://github.com/Xirnic/ip.git,master,Xirnic,,CS2103T-W12-1 LIM ..FENG,,
https://github.com/JasonChang419/ip.git,master,JasonChang419,,CS2103T-T11-3 JASO..HANG,Jason,
https://github.com/manishkharthik/ip.git,master,manishkharthik,,CS2103T-W13-2 MANI..URAI,,
https://github.com/JG-Kiran/ip.git,master,JG-Kiran,,CS2103T-W09-4 JAIS..IRAN,jgkiran2003,
https://github.com/Neko-Nguyen/ip.git,master,Neko-Nguyen,,CS2103T-F12-1 NGUY..MINH,Carameow,
https://github.com/QuocBaoVu/ip.git,master,QuocBaoVu,,CS2103T-W12-1 VU H.. BAO,,
https://github.com/tuanduong18/ip.git,master,tuanduong18,,CS2103T-F08b-1 NGUY..UONG,Nguyen Tuan Duong,
https://github.com/CATISNOTSODIUM/ip.git,master,CATISNOTSODIUM,,CS2103T-T09-1 KOSO..IWAT,Thitiwat Kosolpattanadurong,
https://github.com/neet-it/ip.git,master,neet-it,,CS2103T-T12-3 DESH..EETI,,
https://github.com/Kineeeeee/ip.git,master,Kineeeeee,,CS2103T-F13-2 NGUY..KIEN,,
https://github.com/TheresiaOng/ip.git,master,TheresiaOng,,CS2103T-F14b-1 THER..ESIA,Theresia,
https://github.com/meowzz28/ip.git,master,meowzz28,,CS2103T-F10-3 ROGE..O ZU,roger,
https://github.com/Duyy0406/ip.git,master,Duyy0406,,CS2103T-W08-4 TRAN.. DUY,,
https://github.com/SanguineChameleon/ip.git,master,SanguineChameleon,,CS2103T-F13-3 NGUY..KHOA,,
https://github.com/Miche1111e/ip.git,master,Miche1111e,,CS2103T-W13-4 MICH..LIEW,Michelle,
https://github.com/vanphuc1201/ip.git,master,vanphuc1201,,CS2103T-F12-1 HOAN..PHUC,vanphuc,
https://github.com/monnss69/ip.git,master,monnss69,,CS2103T-W10-2 PHAM..MINH,haiminh,
https://github.com/uylulu/ip.git,master,uylulu,,CS2103T-F08a-4 DO T..G UY,Do Trong Uy,
https://github.com/zayyankece/ip.git,master,zayyankece,,CS2103T-W12-3 MUHA..KBAR,,
https://github.com/YSTey0808/ip.git,master,YSTey0808,,CS2103T-F10-3 TEY ..IANG,,
https://github.com/Vrospix/ip.git,master,Vrospix,,CS2103T-T15-3 VIGO..KING,Vigo,
https://github.com/bmathnguyen/ip.git,master,bmathnguyen,,CS2103T-T10-1 NGUY..BACH,Bach Nguyen,
https://github.com/tieutrongphuc/ip.git,master,tieutrongphuc,,CS2103T-W08-4 TIEU..PHUC,phuxtrohhg,
https://github.com/eesyuen09/ip.git,master,eesyuen09,,CS2103T-F10-3 TAN ..YUEN,Ee Syuen,
https://github.com/w3njii/ip.git,master,w3njii,,CS2103T-F11-1 YEN ..NJIE,,
https://github.com/Jav65/ip.git,master,Jav65,,CS2103T-W09-2 JAVI..WONG,,
https://github.com/lqr1019/ip.git,master,lqr1019,,CS2103T-T16-2 LI Q..GRUI,,
https://github.com/yk-tuturu/ip.git,master,yk-tuturu,,CS2103T-F08a-4 KOH .. KEI,,
https://github.com/yong0112/ip.git,master,yong0112,,CS2103T-F15b-1 LIM ..YONG,Zi Yong,
https://github.com/inzk0518/ip.git,master,inzk0518,,CS2103T-W10-2 IVAN..KIEN,,
https://github.com/Arnav-Jhajharia/ip.git,master,Arnav-Jhajharia,,CS2103T-F12-4 JHAJ..RNAV,,
https://github.com/zhonggruii/ip.git,master,zhonggruii,,CS2103T-W13-2 LEE .. RUI,Sean Leong;jiachen,
https://github.com/haobuhaoo/ip.git,master,haobuhaoo,,CS2103T-F12-2 TEOH..O YI,,
https://github.com/Chrogain/ip.git,master,Chrogain,,CS2103T-W13-1 TAN ..IDAN,,
https://github.com/yitao36/ip.git,master,yitao36,,CS2103T-T10-4 DING..ITAO,,
https://github.com/grenn24/ip.git,master,grenn24,,CS2103T-F09-3 HOO ..HENG,Hoo Di Heng,
https://github.com/seanrh34/ip.git,master,seanrh34,,CS2103T-T08-2 SEAN..ANTO,,
https://github.com/rongkangw/ip.git,master,rongkangw,,CS2103T-T11-3 WONG..KANG,,
https://github.com/darisusu/ip.git,master,darisusu,,CS2103T-F09-4 DARI..YANG,Darius Deng,
https://github.com/0rbita1/ip.git,master,0rbita1,,CS2103T-W08-4 TAN ..IANG,0ribta1,
https://github.com/pranav3142/ip.git,master,pranav3142,,CS2103T-W13-4 JAMU..ANAV,Pranav,
https://github.com/jing-xiang-choong/ip.git,master,jing-xiang-choong,,CS2103T-F11-3 CHOO..IANG,Choong Jing Xiang,
https://github.com/darrensimmx/ip.git,master,darrensimmx,,CS2103T-W13-2 SIM ..RREN,,
https://github.com/Cheeden/ip.git,master,Cheeden,,CS2103T-W11-4 LIM ..OONG,,
https://github.com/haojun-mah/ip.git,master,haojun-mah,,CS2103T-F14b-2 MAH .. JUN,,
https://github.com/goh-joshua/ip.git,master,goh-joshua,,CS2103T-F13-3 GOH ..SHUA,,
https://github.com/shaneak03/ip.git,master,shaneak03,,CS2103T-T12-2 SHAN..KYAW,,
https://github.com/CoderKee/ip.git,master,CoderKee,,CS2103T-W14-1 TAN ..UANG,,
https://github.com/ckhai01/ip.git,master,ckhai01,,CS2103T-F13-4 CHUA..KHAI,,
https://github.com/Abhijay25/ip.git,master,Abhijay25,,CS2103T-T08-4 THIR..IJAY,Abhijay,
https://github.com/Rahulvira/ip.git,master,Rahulvira,,CS2103T-F12-4 RAHU..IJAY,rahul,
https://github.com/brandontwj1/ip.git,master,brandontwj1,,CS2103T-T08-1 TAN .. JUN,Brandon Tan,
https://github.com/KH-boop-bit/ip.git,master,KH-boop-bit,,CS2103T-T15-2 TAN ..HONG,,
https://github.com/deepa-m1/ip.git,master,deepa-m1,,CS2103T-F14b-1 DHUL..LIKA,,
https://github.com/reynabxr/ip.git,master,reynabxr,,CS2103T-T11-4 BONG..EYNA,reyna,
https://github.com/feliciaz05/ip.git,master,feliciaz05,,CS2103T-F09-2 ZHAN..IFEI,aureliony;lzq,
https://github.com/Prateek2030s/ip.git,master,Prateek2030s,,CS2103T-T09-2 MANI..TEEK,,
https://github.com/actualmulti/ip.git,master,actualmulti,,CS2103T-T13-2 MITC..XIAN,mitchel,
https://github.com/brainybryan69/ip.git,master,brainybryan69,,CS2103T-W13-3 ANG .. HAW,bryan,
https://github.com/BarneyLaw/ip.git,master,BarneyLaw,,CS2103T-F08b-4 LEIF.. LAW,Leifsen,
https://github.com/jooh6969/ip.git,master,jooh6969,,CS2103T-T10-3 TONG.. WEE,,
https://github.com/ren0716/ip.git,master,ren0716,,CS2103T-F14b-3 BEH .. REN,,
https://github.com/wjingsin/ip.git,master,wjingsin,,CS2103T-T12-2 WONG.. SIN,,
https://github.com/makis4n/ip.git,master,makis4n,,CS2103T-F08b-2 KWON.. KIN,KwongWaiKin,
https://github.com/cyfake/ip.git,master,cyfake,,CS2103T-F15a-2 PEDR..DTUD,,
https://github.com/Eggie23/ip.git,master,Eggie23,,CS2103T-T15-2 GOH ..NDON,Glendon Goh,
https://github.com/Cavannn/ip.git,master,Cavannn,,CS2103T-F12-3 CAVA.. XUN,Cavan,
https://github.com/ferroklaser/ip.git,master,ferroklaser,,CS2103T-T11-3 WIN ..G OO,Win Paing Oo,
https://github.com/GeekyGooble/ip.git,master,GeekyGooble,,CS2103T-T10-2 TAN .. HAO,,
https://github.com/pohanson/ip.git,master,pohanson,,CS2103T-T08-2 POH ..NSON,PohAnson;aureliony;lzq,
https://github.com/Joshua-Seah/ip.git,master,Joshua-Seah,,CS2103T-T15-2 JOSH..SEAH,,
https://github.com/nghaowei/ip.git,master,nghaowei,,CS2103T-T12-1 NG H.. WEI,,
https://github.com/Meckss/ip.git,master,Meckss,,CS2103T-T15-4 MAX ..NING,,
https://github.com/yapitsgabriel/ip.git,master,yapitsgabriel,,CS2103T-T09-4 GABR..KANG,Gabriel Yap,
https://github.com/JunhaoW3/ip.git,master,JunhaoW3,,CS2103T-F09-1 WU J.. HAO,,
https://github.com/tevyntan/ip.git,master,tevyntan,,CS2103T-F08b-3 TAN ..EVYN,,
https://github.com/clementsimwj/ip.git,master,clementsimwj,,CS2103T-W13-3 SIM ..MENT,Clement Sim,
https://github.com/ronniefun1/ip.git,master,ronniefun1,,CS2103T-W14-1 RONN.. FUN,Ronnie Fun,
https://github.com/aloy-pek/ip.git,master,aloy-pek,,CS2103T-F09-1 ALOY.. JUN,Aloysius Pek,
https://github.com/ludannnn/ip.git,master,ludannnn,,CS2103T-W13-3 NATH..IANG,,
https://github.com/siuuuuuuuuuuuuuuuuuu/ip.git,master,siuuuuuuuuuuuuuuuuuu,,CS2103T-T13-4 YEO ..RCUS,marcus,
https://github.com/matthias890/ip.git,master,matthias890,,CS2103T-T15-3 MATT..MENG,Matthias,
https://github.com/ruissouw/ip.git,master,ruissouw,,CS2103T-W13-1 ROHI..THAN,,
https://github.com/isyraqyusof/ip.git,master,isyraqyusof,,CS2103T-F14a-2 MOHA..USOF,isyraq,
https://github.com/Juink4i/ip.git,master,Juink4i,,CS2103T-T13-3 FOO .. KAI,,
https://github.com/imrenzo/ip.git,master,imrenzo,,CS2103T-F09-2 CHUA..ENZO,renzo,
https://github.com/TeoShiYuan/ip.git,master,TeoShiYuan,,CS2103T-F14a-4 TEO ..YUAN,,
https://github.com/thomas5564/ip.git,master,thomas5564,,CS2103T-T09-3 CHOO..OMAS,,
https://github.com/gooZXSean/ip.git,master,gooZXSean,,CS2103T-F08a-2 GOO ..SEAN,Goo Zheng Xien Sean,
https://github.com/weixianuni/ip.git,master,weixianuni,,CS2103T-W12-4 TAN ..XIAN,weixian,
https://github.com/oyanzhi/ip.git,master,oyanzhi,,CS2103T-F09-1 ONG .. ZHI,,
https://github.com/binghangc/ip.git,master,binghangc,,CS2103T-W08-2 CHOW..HANG,Bing Hang,
https://github.com/larrygaw/ip.git,master,larrygaw,,CS2103T-T14-2 LARR..HENG,,
https://github.com/simantak-dabhade/ip.git,master,simantak-dabhade,,CS2103T-F13-3 SIMA..HADE,Simantak Dabhade,
https://github.com/JoshLohh/ip.git,master,JoshLohh,,CS2103T-T12-4 JOSH.. LOH,Josh Loh,
https://github.com/Chewy03/ip.git,master,Chewy03,,CS2103T-W09-2 CHEW..YANG,,
https://github.com/houzhenming/ip.git,master,houzhenming,,CS2103T-T14-2 HOU ..MING,,
https://github.com/MNJPeng/ip.git,master,MNJPeng,,CS2103T-W10-2 MAXI..PENG,Speedoxx,
https://github.com/sbillsujithkumaar/ip.git,master,sbillsujithkumaar,,CS2103T-T09-2 STAL..MAAR,sujith,
https://github.com/gordontzx/ip.git,master,gordontzx,,CS2103T-T16-1 GORD..IANG,gordon,
https://github.com/Eugene-Lek/ip.git,master,Eugene-Lek,,CS2103T-T16-4 LEK ..GENE,eugenelek,
https://github.com/EugeneOYZ1203n/ip.git,master,EugeneOYZ1203n,,CS2103T-W13-1 EUGE..HENG,Eugene Oh Yun Zheng,
https://github.com/ndhhh/ip.git,master,ndhhh,,CS2103T-T11-2 NG D..HENG,dhdh,
https://github.com/bluemayo/ip.git,master,bluemayo,,CS2103T-T09-4 DYLA.. YEW,Dylan,
https://github.com/biscake/ip.git,master,biscake,,CS2103T-T09-4 LEON.. HUI,,
https://github.com/donkoo24/ip.git,master,donkoo24,,CS2103T-T09-4 DON .. KOO,,
https://github.com/joelchongg/ip.git,master,joelchongg,,CS2103T-F11-4 JOEL..HONG,,
https://github.com/ianchinn/ip.git,master,ianchinn,,CS2103T-T08-4 CHIN.. IAN,Ian Chin,
https://github.com/yjjr0/ip.git,master,yjjr0,,CS2103T-F15b-4 YEN ..HARD,,
https://github.com/dominicddl/ip.git,master,dominicddl,,CS2103T-F14a-2 CABA.. LOR,,
https://github.com/Glacialthorn/ip.git,master,Glacialthorn,,CS2103T-F08a-2 BENJ..IWEI,Benjamin Lim,
https://github.com/raynergoh/ip.git,master,raynergoh,,CS2103T-F15b-3 GOH ..YNER,rayner,
https://github.com/nob-s/ip.git,master,nob-s,,CS2103T-W12-1 LEE ..QING,,
https://github.com/saajid-ahamed/ip.git,master,saajid-ahamed,,CS2103T-T09-2 SAAJ..AMED,,
https://github.com/Khantminn290/ip.git,master,Khantminn290,,CS2103T-T09-2 KAUN..MINN,KaungKhantMinn,
https://github.com/JordanLow/ip.git,master,JordanLow,,CS2103T-T08-3 JORD..N YI,Jordan Low,
https://github.com/DonLeeHH/ip.git,master,DonLeeHH,,CS2103T-W09-3 DON .. HAO,don,
https://github.com/Briescion/ip.git,master,Briescion,,CS2103T-W13-3 BENJ.. ZHE,briescion,
https://github.com/jianronggu/ip.git,master,jianronggu,,CS2103T-W11-2 GU J..RONG,,
https://github.com/farbutnear/ip.git,master,farbutnear,,CS2103T-F09-1 GOH ..YUAN,Asher,
https://github.com/JBYoonn/ip.git,master,JBYoonn,,CS2103T-W08-1 YOON.. BAO,,
https://github.com/porcupinezzz/ip.git,master,porcupinezzz,,CS2103T-T15-2 LIM ..MIEN,Damien Lim,
https://github.com/JeromeG89/ip.git,master,JeromeG89,,CS2103T-T11-1 JERO..E EN,,
https://github.com/dylantjy/ip.git,master,dylantjy,,CS2103T-T13-2 DYLA..UNYU,,
https://github.com/ThePeeKayy/ip.git,master,ThePeeKayy,,CS2103T-W09-1 TAN ..IANG,pengkiang,
https://github.com/alsonleej/ip.git,master,alsonleej,,CS2103T-T08-4 ALSO..YANG,,
https://github.com/ChekaLowQiJun/ip.git,master,ChekaLowQiJun,,CS2103T-T13-3 LOW ..HEKA,"Low Qi Jun, Cheka",
https://github.com/Ruileirei/ip.git,master,Ruileirei,,CS2103T-W08-2 ANG .. RAY,,
https://github.com/dlywlotus/ip.git,master,dlywlotus,,CS2103T-T12-2 DYLA.. WEE,,
https://github.com/samuelcg20/ip.git,master,samuelcg20,,CS2103T-T09-2 SAMU..ORGE,,
https://github.com/jakekeech/ip.git,master,jakekeech,,CS2103T-F08a-3 JAKE.. HAN,aureliony;lzq,
https://github.com/ChengLeong/ip.git,master,ChengLeong,,CS2103T-F15a-2 ONG ..EONG,,
https://github.com/yosonteo/ip.git,master,yosonteo,,CS2103T-T12-4 TEO ..OSON,,
https://github.com/JovanTeo1103/ip.git,master,JovanTeo1103,,CS2103T-F15b-3 JOVA..O YI,Jovan Teo,
https://github.com/kahei9299/ip.git,master,kahei9299,,CS2103T-F10-2 LIAN.. HEI,,
https://github.com/sahishnuk2/ip.git,master,sahishnuk2,,CS2103T-T09-3 OBUL..MAAR,Sahishnu,
https://github.com/ngmhprogramming/ip.git,master,ngmhprogramming,,CS2103T-W09-1 NG M.. HIN,ngmh,
https://github.com/jasonleexc/ip.git,master,jasonleexc,,CS2103T-W10-4 JASO..HENG,,
https://github.com/joojaja/ip.git,master,joojaja,,CS2103T-W10-2 BRIA..N HU,,
https://github.com/McFishhh/ip.git,master,McFishhh,,CS2103T-W14-3 SHAW..IONG,,
https://github.com/gnahuy123/ip.git,master,gnahuy123,,CS2103T-T13-4 TAN ..HANG,,
https://github.com/aliensarefake/ip.git,master,aliensarefake,,CS2103T-W09-3 GUO ..O YU,,
https://github.com/nicktantk/ip.git,master,nicktantk,,CS2103T-T08-1 NICH..HOON,Nicholas Tan,
https://github.com/thejus03/ip.git,master,thejus03,,CS2103T-F08b-2 THEJ..HNAN,Thejus,
https://github.com/KieronOei/ip.git,master,KieronOei,,CS2103T-W08-1 KIER.. JIE,,
https://github.com/goodguykf/ip.git,master,goodguykf,,CS2103T-T14-2 TAN ..FENG,,
https://github.com/gab-er/ip.git,master,gab-er,,CS2103T-F08a-3 ER K..RIEL,Gabriel Er,
https://github.com/mattcce/ip.git,master,mattcce,,CS2103T-T13-2 MATT..I EN,,
https://github.com/owjd03/ip.git,master,owjd03,,CS2103T-T15-3 OW J..DUAN,Jun Duan,
https://github.com/adrieltch/ip.git,master,adrieltch,,CS2103T-W12-2 TOH ..RIEL,,
https://github.com/adityagk753/ip.git,master,adityagk753,,CS2103T-T16-4 ADIT..LWAL,,
https://github.com/morpheuschoo/ip.git,master,morpheuschoo,,CS2103T-W14-3 CHOO..HEUS,aureliony;lzq,
https://github.com/hongxun03/ip.git,master,hongxun03,,CS2103T-T11-3 WONG.. XUN,,
https://github.com/cameronlzy/ip.git,master,cameronlzy,,CS2103T-F13-3 LOH ..ERON,Cameron;Cameron Loh Zi Yang,
https://github.com/tch1001/ip.git,master,tch1001,,CS2103T-T17-3 TAN .. HAO,,
https://github.com/yoyongxuan/ip.git,master,yoyongxuan,,CS2103T-T11-2 YEO ..XUAN,,
https://github.com/Jerrytys/ip.git,master,Jerrytys,,CS2103T-T16-2 JERR..HENG,,
https://github.com/caiwang0/ip.git,master,caiwang0,,CS2103T-T10-1 KELV..WANG,caiwang0-admin,
https://github.com/kailermai/ip.git,master,kailermai,,CS2103T-T16-2 MAI .. LER,Kai Ler,
https://github.com/gabrieltang515/ip.git,master,gabrieltang515,,CS2103T-T13-3 GABR..YUAN,,
https://github.com/Whyudothiss/ip.git,master,Whyudothiss,,CS2103T-T12-3 HOW ..CHEN,,
https://github.com/lkxben/ip.git,master,lkxben,,CS2103T-W14-2 BENJ.. XIN,benlua,
https://github.com/zpnoob/ip.git,master,zpnoob,,CS2103T-F15a-2 ZAMI..TING,zamien,
https://github.com/noahseethorcodes/ip.git,master,noahseethorcodes,,CS2103T-T12-2 NOAH..YANG,Noah Seethor,
https://github.com/Yourface1746/ip.git,master,Yourface1746,,CS2103T-T14-1 NG S..OUHE,,
https://github.com/harun-abdullah/ip.git,master,harun-abdullah,,CS2103T-F09-4 HARU..UFRI,Harun,
https://github.com/denz-denz/ip.git,master,denz-denz,,CS2103T-T13-2 CHUA..LDEN,,
https://github.com/xavychin/ip.git,master,xavychin,,CS2103T-T08-3 XAVI.. WEI,,
https://github.com/not-a-scam/ip.git,master,not-a-scam,,CS2103T-W14-2 ZECH.. WEN,Zechariah Yeo,
https://github.com/ZH22/ip.git,master,ZH22,,CS2103T-F11-4 OOI .. HAO,zhenghao,
https://github.com/ywijie/ip.git,master,ywijie,,CS2103T-F15b-2 LIM .. JIE,,
https://github.com/keitht8y/ip.git,master,keitht8y,,CS2103T-W14-2 TAY ..EITH,Keith Tay,
https://github.com/garennotjeron/ip.git,master,garennotjeron,,CS2103T-W12-2 GERR..FONG,Gerron,
https://github.com/oilyfishball/ip.git,master,oilyfishball,,CS2103T-T09-1 LEE .. RUI,,
https://github.com/its-me-orion/ip.git,master,its-me-orion,,CS2103T-W14-2 ORIO.. LEE,Orion;Orion Raysher Lee,
https://github.com/ronithsaju/ip.git,master,ronithsaju,,CS2103T-F08b-4 RONI..MBIL,Ronith,
https://github.com/NihaalManaf/ip.git,master,NihaalManaf,,CS2103T-T08-2 NIHA..ANAF,Nihaal Manaf;nihaalmanaf,
https://github.com/luciusyeo/ip.git,master,luciusyeo,,CS2103T-F15b-3 YEO ..CIUS,lucius,
https://github.com/seanowww/ip.git,master,seanowww,,CS2103T-W10-4 SEAN..RONG,Sean Ow,
https://github.com/jonchng/ip.git,master,jonchng,,CS2103T-W12-1 JONA.. KAI,JonChng,
https://github.com/yuanz03/ip.git,master,yuanz03,,CS2103T-T13-3 CHIN..TIAN,,
https://github.com/Mesutantonio/ip.git,master,Mesutantonio,,CS2103T-W13-2 CHOW..HONY,Anthony Chow,
https://github.com/BryanKCodes/ip.git,master,BryanKCodes,,CS2103T-F08b-1 BRYA.. PIN,,
https://github.com/malcolmchu13/ip.git,master,malcolmchu13,,CS2103T-W10-1 MALC.. XUN,,
https://github.com/rk2k3/ip.git,master,rk2k3,,CS2103T-F15b-3 RON ..ERAN,ron,
https://github.com/evanjw2/ip.git,master,evanjw2,,CS2103T-W10-1 ONG .. WEI,,
https://github.com/aaroncjgoh/ip.git,master,aaroncjgoh,,CS2103T-T14-2 AARO.. JUN,,
https://github.com/FatKidddd/ip.git,master,FatKidddd,,CS2103T-F08b-1 JUST.. HUI,Justin Wong,
https://github.com/Vorld/ip.git,master,Vorld,,CS2103T-W09-1 KULK..SANT,Kulkarni Venugopal Vasant;Venu,
https://github.com/kentalim2/ip.git,master,kentalim2,,CS2103T-F12-1 KENT..HONG,,
https://github.com/abhatia2003/ip.git,master,abhatia2003,,CS2103T-W13-2 AAYU..ATIA,Aayush,
https://github.com/Angmar2722/ip.git,master,Angmar2722,,CS2103T-W11-3 ANSH..NGAN,,
https://github.com/bacenl/ip.git,master,bacenl,,CS2103T-F12-3 YAP ..THAN,Bacen,
https://github.com/shriniket03/ip.git,master,shriniket03,,CS2103T-F09-3 SHRI..NIAN,Shriniket,
https://github.com/balkinaveen/ip.git,master,balkinaveen,,CS2103T-F08a-3 BALA..UMAR,,
https://github.com/lunardrak/ip.git,master,lunardrak,,CS2103T-W10-3 SEAN.. JUN,Lunardrake;Lunardrakey,
https://github.com/NownuJ/ip.git,master,NownuJ,,CS2103T-T15-4 LEE ..NWON,,
https://github.com/oysterboi/ip.git,master,oysterboi,,CS2103T-T11-4 ONG ..HENG,,
https://github.com/TheMythologist/ip.git,master,TheMythologist,,CS2103T-F13-4 LEE ..XUAN,,
https://github.com/genehern/ip.git,master,genehern,,CS2103T-F10-4 LEE ..HERN,,
https://github.com/RandomNerd01/ip.git,master,RandomNerd01,,CS2103T-W09-4 LIM .. RON,,
https://github.com/jaxwong/ip.git,master,jaxwong,,CS2103T-T10-2 WONG.. WEI,,
https://github.com/holeecow/ip.git,master,holeecow,,CS2103T-F11-3 TEO ..XUAN,zexuan,
https://github.com/Shearer1509/ip.git,master,Shearer1509,,CS2103T-T15-1 TANG..ARER,,
https://github.com/Tan-Guan-Lin/ip.git,master,Tan-Guan-Lin,,CS2103T-T17-1 TAN .. LIN,,
https://github.com/zzdlklzz/ip.git,master,zzdlklzz,,CS2103T-W08-3 DANI..G LE,,
https://github.com/Juggernaut102/ip.git,master,Juggernaut102,,CS2103T-T12-1 LIM ..HAUN,,
https://github.com/alfred-chua/ip.git,master,alfred-chua,,CS2103T-F12-4 ALFR.. KAI,,
https://github.com/Lucasn24/ip.git,master,Lucasn24,,CS2103T-W08-1 NG J..UCAS,,
https://github.com/wucx-0/ip.git,master,wucx-0,,CS2103T-F14a-1 WU C..XIAO,Chenxiao,
https://github.com/Lanturn567/ip.git,master,Lanturn567,,CS2103T-W08-3 ANDR.. KEH,Andre Keh,
https://github.com/qiiiixuan/ip.git,master,qiiiixuan,,CS2103T-F14a-2 ZHU ..XUAN,,
